loss,delay,fast_recovery,md5_hash,ttc
1,0,1,a90595bbe4b71ccbf711fd5f37dd50ea,1.1170995235443115
1,0,1,a90595bbe4b71ccbf711fd5f37dd50ea,1.2180373668670654
1,0,1,a90595bbe4b71ccbf711fd5f37dd50ea,1.3034460544586182
1,0,1,a90595bbe4b71ccbf711fd5f37dd50ea,1.1601994037628174
1,0,1,a90595bbe4b71ccbf711fd5f37dd50ea,1.0924828052520752
1,0,0,a90595bbe4b71ccbf711fd5f37dd50ea,7.526297569274902
1,0,0,a90595bbe4b71ccbf711fd5f37dd50ea,7.615462303161621
1,0,0,a90595bbe4b71ccbf711fd5f37dd50ea,8.122543334960938
1,0,0,a90595bbe4b71ccbf711fd5f37dd50ea,6.85065770149231
1,0,0,a90595bbe4b71ccbf711fd5f37dd50ea,7.459233045578003
1,20,1,a90595bbe4b71ccbf711fd5f37dd50ea,5.308574199676514
1,20,1,a90595bbe4b71ccbf711fd5f37dd50ea,7.285525321960449
1,20,1,a90595bbe4b71ccbf711fd5f37dd50ea,5.054785966873169
1,20,1,a90595bbe4b71ccbf711fd5f37dd50ea,6.217796325683594
1,20,1,a90595bbe4b71ccbf711fd5f37dd50ea,6.092962026596069
1,20,0,a90595bbe4b71ccbf711fd5f37dd50ea,13.102497339248657
1,20,0,a90595bbe4b71ccbf711fd5f37dd50ea,13.945087432861328
1,20,0,a90595bbe4b71ccbf711fd5f37dd50ea,12.177978754043579
1,20,0,a90595bbe4b71ccbf711fd5f37dd50ea,11.041372060775757
1,20,0,a90595bbe4b71ccbf711fd5f37dd50ea,13.342282056808472
1,40,1,a90595bbe4b71ccbf711fd5f37dd50ea,9.583415985107422
1,40,1,a90595bbe4b71ccbf711fd5f37dd50ea,10.147380828857422
1,40,1,a90595bbe4b71ccbf711fd5f37dd50ea,9.683547973632812
1,40,1,a90595bbe4b71ccbf711fd5f37dd50ea,9.890007734298706
1,40,1,a90595bbe4b71ccbf711fd5f37dd50ea,9.528015851974487
1,40,0,a90595bbe4b71ccbf711fd5f37dd50ea,16.40405535697937
1,40,0,a90595bbe4b71ccbf711fd5f37dd50ea,15.317355871200562
1,40,0,a90595bbe4b71ccbf711fd5f37dd50ea,16.98007106781006
1,40,0,a90595bbe4b71ccbf711fd5f37dd50ea,17.196664571762085
1,40,0,a90595bbe4b71ccbf711fd5f37dd50ea,17.476406812667847
1,60,1,a90595bbe4b71ccbf711fd5f37dd50ea,13.231333494186401
1,60,1,a90595bbe4b71ccbf711fd5f37dd50ea,12.947584629058838
1,60,1,a90595bbe4b71ccbf711fd5f37dd50ea,13.705469608306885
1,60,1,a90595bbe4b71ccbf711fd5f37dd50ea,12.460275411605835
1,60,1,a90595bbe4b71ccbf711fd5f37dd50ea,13.825214147567749
1,60,0,a90595bbe4b71ccbf711fd5f37dd50ea,16.446893453598022
1,60,0,a90595bbe4b71ccbf711fd5f37dd50ea,16.33456563949585
1,60,0,a90595bbe4b71ccbf711fd5f37dd50ea,15.374551773071289
1,60,0,a90595bbe4b71ccbf711fd5f37dd50ea,17.93340516090393
1,60,0,a90595bbe4b71ccbf711fd5f37dd50ea,17.376237392425537
1,80,1,a90595bbe4b71ccbf711fd5f37dd50ea,16.543588638305664
1,80,1,a90595bbe4b71ccbf711fd5f37dd50ea,17.470118522644043
1,80,1,a90595bbe4b71ccbf711fd5f37dd50ea,16.886245012283325
1,80,1,a90595bbe4b71ccbf711fd5f37dd50ea,17.58997941017151
1,80,1,a90595bbe4b71ccbf711fd5f37dd50ea,19.195868253707886
1,80,0,a90595bbe4b71ccbf711fd5f37dd50ea,20.972687482833862
1,80,0,a90595bbe4b71ccbf711fd5f37dd50ea,20.44421648979187
1,80,0,a90595bbe4b71ccbf711fd5f37dd50ea,22.707515478134155
1,80,0,a90595bbe4b71ccbf711fd5f37dd50ea,19.335386753082275
1,80,0,a90595bbe4b71ccbf711fd5f37dd50ea,21.910159587860107
1,100,1,a90595bbe4b71ccbf711fd5f37dd50ea,21.904088735580444
1,100,1,a90595bbe4b71ccbf711fd5f37dd50ea,21.10701012611389
1,100,1,a90595bbe4b71ccbf711fd5f37dd50ea,22.318307876586914
1,100,1,a90595bbe4b71ccbf711fd5f37dd50ea,19.655327320098877
1,100,1,a90595bbe4b71ccbf711fd5f37dd50ea,19.412944555282593
1,100,0,a90595bbe4b71ccbf711fd5f37dd50ea,21.138932704925537
1,100,0,a90595bbe4b71ccbf711fd5f37dd50ea,21.330395936965942
1,100,0,a90595bbe4b71ccbf711fd5f37dd50ea,21.562522649765015
1,100,0,a90595bbe4b71ccbf711fd5f37dd50ea,21.35156536102295
1,100,0,a90595bbe4b71ccbf711fd5f37dd50ea,22.889986038208008
1,120,1,a90595bbe4b71ccbf711fd5f37dd50ea,26.86296820640564
