loss,delay,fast_recovery,md5_hash,ttc
3.0,20,0,37cfe51f125b935e8305b88e5ab6275a,7.383087873458862
3.0,20,0,37cfe51f125b935e8305b88e5ab6275a,6.447840213775635
3.0,20,1,37cfe51f125b935e8305b88e5ab6275a,3.560406446456909
3.0,20,1,37cfe51f125b935e8305b88e5ab6275a,4.036150693893433
3.0,20,1,37cfe51f125b935e8305b88e5ab6275a,3.703625202178955
3.0,20,1,37cfe51f125b935e8305b88e5ab6275a,2.681118965148926
3.0,20,1,37cfe51f125b935e8305b88e5ab6275a,3.3128585815429688
3.5,20,0,37cfe51f125b935e8305b88e5ab6275a,8.54037857055664
3.5,20,0,37cfe51f125b935e8305b88e5ab6275a,7.354631423950195
3.5,20,0,37cfe51f125b935e8305b88e5ab6275a,6.934699296951294
3.5,20,0,37cfe51f125b935e8305b88e5ab6275a,7.768457651138306
3.5,20,0,37cfe51f125b935e8305b88e5ab6275a,9.469775676727295
3.5,20,1,37cfe51f125b935e8305b88e5ab6275a,4.560096502304077
3.5,20,1,37cfe51f125b935e8305b88e5ab6275a,3.613551616668701
3.5,20,1,37cfe51f125b935e8305b88e5ab6275a,4.434217214584351
3.5,20,1,37cfe51f125b935e8305b88e5ab6275a,3.4690067768096924
3.5,20,1,37cfe51f125b935e8305b88e5ab6275a,3.443157911300659
4.0,20,0,37cfe51f125b935e8305b88e5ab6275a,8.117080688476562
4.0,20,0,37cfe51f125b935e8305b88e5ab6275a,7.999246597290039
4.0,20,0,37cfe51f125b935e8305b88e5ab6275a,8.131183624267578
4.0,20,0,37cfe51f125b935e8305b88e5ab6275a,7.048361301422119
4.0,20,0,37cfe51f125b935e8305b88e5ab6275a,9.25535774230957
4.0,20,1,37cfe51f125b935e8305b88e5ab6275a,4.816807508468628
4.0,20,1,37cfe51f125b935e8305b88e5ab6275a,5.2778050899505615
4.0,20,1,37cfe51f125b935e8305b88e5ab6275a,4.176789283752441
4.0,20,1,37cfe51f125b935e8305b88e5ab6275a,4.061959505081177
4.0,20,1,37cfe51f125b935e8305b88e5ab6275a,4.462544679641724
4.5,20,0,37cfe51f125b935e8305b88e5ab6275a,8.933079481124878
4.5,20,0,37cfe51f125b935e8305b88e5ab6275a,9.631431818008423
4.5,20,0,37cfe51f125b935e8305b88e5ab6275a,8.738727331161499
4.5,20,0,37cfe51f125b935e8305b88e5ab6275a,8.283768653869629
4.5,20,0,37cfe51f125b935e8305b88e5ab6275a,10.013875484466553
4.5,20,1,37cfe51f125b935e8305b88e5ab6275a,4.586349248886108
4.5,20,1,37cfe51f125b935e8305b88e5ab6275a,4.287423610687256
4.5,20,1,37cfe51f125b935e8305b88e5ab6275a,5.079912900924683
4.5,20,1,37cfe51f125b935e8305b88e5ab6275a,4.004507541656494
4.5,20,1,37cfe51f125b935e8305b88e5ab6275a,4.907954931259155
5.0,20,0,37cfe51f125b935e8305b88e5ab6275a,9.257444858551025
5.0,20,0,37cfe51f125b935e8305b88e5ab6275a,10.537967443466187
5.0,20,0,37cfe51f125b935e8305b88e5ab6275a,9.740124225616455
5.0,20,0,37cfe51f125b935e8305b88e5ab6275a,10.409868240356445
5.0,20,0,37cfe51f125b935e8305b88e5ab6275a,9.605844020843506
5.0,20,1,37cfe51f125b935e8305b88e5ab6275a,5.157423734664917
5.0,20,1,37cfe51f125b935e8305b88e5ab6275a,4.549575090408325
5.0,20,1,37cfe51f125b935e8305b88e5ab6275a,5.782274007797241
5.0,20,1,37cfe51f125b935e8305b88e5ab6275a,4.213146448135376
5.0,20,1,37cfe51f125b935e8305b88e5ab6275a,5.402494668960571
