loss,delay,fast_recovery,md5_hash,ttc
1,60,1,45b6ccd859bd8fa2db6925529d71f31a,1.812243938446045
1,60,1,45b6ccd859bd8fa2db6925529d71f31a,0.6694931983947754
1,80,0,45b6ccd859bd8fa2db6925529d71f31a,0.7773070335388184
1,80,0,45b6ccd859bd8fa2db6925529d71f31a,0.7758946418762207
1,80,0,45b6ccd859bd8fa2db6925529d71f31a,0.7627842426300049
1,80,0,45b6ccd859bd8fa2db6925529d71f31a,0.7373466491699219
1,80,0,45b6ccd859bd8fa2db6925529d71f31a,0.7707319259643555
1,80,1,45b6ccd859bd8fa2db6925529d71f31a,0.7266750335693359
1,80,1,45b6ccd859bd8fa2db6925529d71f31a,0.7546365261077881
1,80,1,45b6ccd859bd8fa2db6925529d71f31a,0.7776272296905518
1,80,1,45b6ccd859bd8fa2db6925529d71f31a,0.7722339630126953
1,80,1,45b6ccd859bd8fa2db6925529d71f31a,3.5066657066345215
1,100,0,45b6ccd859bd8fa2db6925529d71f31a,0.858386754989624
1,100,0,45b6ccd859bd8fa2db6925529d71f31a,0.8563430309295654
1,100,0,45b6ccd859bd8fa2db6925529d71f31a,2.097360372543335
1,100,0,45b6ccd859bd8fa2db6925529d71f31a,0.8068795204162598
1,100,0,45b6ccd859bd8fa2db6925529d71f31a,2.053738832473755
1,100,1,45b6ccd859bd8fa2db6925529d71f31a,0.8936929702758789
1,100,1,45b6ccd859bd8fa2db6925529d71f31a,0.8990874290466309
1,100,1,45b6ccd859bd8fa2db6925529d71f31a,0.8596296310424805
1,100,1,45b6ccd859bd8fa2db6925529d71f31a,0.8728218078613281
1,100,1,45b6ccd859bd8fa2db6925529d71f31a,0.9412174224853516
1,120,0,45b6ccd859bd8fa2db6925529d71f31a,0.9352591037750244
1,120,0,45b6ccd859bd8fa2db6925529d71f31a,0.904587984085083
1,120,0,45b6ccd859bd8fa2db6925529d71f31a,0.9663732051849365
1,120,0,45b6ccd859bd8fa2db6925529d71f31a,0.8885772228240967
1,120,0,45b6ccd859bd8fa2db6925529d71f31a,1.0092487335205078
1,120,1,45b6ccd859bd8fa2db6925529d71f31a,2.203300952911377
1,120,1,45b6ccd859bd8fa2db6925529d71f31a,0.9413959980010986
1,120,1,45b6ccd859bd8fa2db6925529d71f31a,0.9789190292358398
1,120,1,45b6ccd859bd8fa2db6925529d71f31a,1.9097042083740234
1,120,1,45b6ccd859bd8fa2db6925529d71f31a,0.9228386878967285
1,140,0,45b6ccd859bd8fa2db6925529d71f31a,1.0199015140533447
1,140,0,45b6ccd859bd8fa2db6925529d71f31a,1.0053462982177734
1,140,0,45b6ccd859bd8fa2db6925529d71f31a,1.007887840270996
1,140,0,45b6ccd859bd8fa2db6925529d71f31a,1.0629868507385254
1,140,0,45b6ccd859bd8fa2db6925529d71f31a,2.2939341068267822
1,140,1,45b6ccd859bd8fa2db6925529d71f31a,1.0463082790374756
1,140,1,45b6ccd859bd8fa2db6925529d71f31a,1.1043164730072021
1,140,1,45b6ccd859bd8fa2db6925529d71f31a,0.9937088489532471
1,140,1,45b6ccd859bd8fa2db6925529d71f31a,2.1649577617645264
1,140,1,45b6ccd859bd8fa2db6925529d71f31a,1.139329433441162
1,160,0,45b6ccd859bd8fa2db6925529d71f31a,1.1239063739776611
1,160,0,45b6ccd859bd8fa2db6925529d71f31a,1.0751218795776367
1,160,0,45b6ccd859bd8fa2db6925529d71f31a,1.1020286083221436
1,160,0,45b6ccd859bd8fa2db6925529d71f31a,1.1553921699523926
1,160,0,45b6ccd859bd8fa2db6925529d71f31a,1.3548383712768555
1,160,1,45b6ccd859bd8fa2db6925529d71f31a,1.0925710201263428
1,160,1,45b6ccd859bd8fa2db6925529d71f31a,1.1036205291748047
1,160,1,45b6ccd859bd8fa2db6925529d71f31a,1.132230281829834
1,160,1,45b6ccd859bd8fa2db6925529d71f31a,1.0979945659637451
1,160,1,45b6ccd859bd8fa2db6925529d71f31a,1.0958664417266846
1,180,0,45b6ccd859bd8fa2db6925529d71f31a,1.2204055786132812
1,180,0,45b6ccd859bd8fa2db6925529d71f31a,1.1976516246795654
1,180,0,45b6ccd859bd8fa2db6925529d71f31a,2.558696746826172
1,180,0,45b6ccd859bd8fa2db6925529d71f31a,1.1763992309570312
1,180,0,45b6ccd859bd8fa2db6925529d71f31a,1.1716442108154297
1,180,1,45b6ccd859bd8fa2db6925529d71f31a,1.1806142330169678
1,180,1,45b6ccd859bd8fa2db6925529d71f31a,1.219175100326538
1,180,1,45b6ccd859bd8fa2db6925529d71f31a,1.1783363819122314
1,180,1,45b6ccd859bd8fa2db6925529d71f31a,2.968315601348877
1,180,1,45b6ccd859bd8fa2db6925529d71f31a,1.1941134929656982
1,200,0,45b6ccd859bd8fa2db6925529d71f31a,1.2877538204193115
1,200,0,45b6ccd859bd8fa2db6925529d71f31a,2.2986559867858887
1,200,0,45b6ccd859bd8fa2db6925529d71f31a,1.247227668762207
1,200,0,45b6ccd859bd8fa2db6925529d71f31a,1.3122434616088867
1,200,0,45b6ccd859bd8fa2db6925529d71f31a,1.2449593544006348
1,200,1,45b6ccd859bd8fa2db6925529d71f31a,1.2803874015808105
1,200,1,45b6ccd859bd8fa2db6925529d71f31a,1.6092822551727295
1,200,1,45b6ccd859bd8fa2db6925529d71f31a,1.3979923725128174
1,200,1,45b6ccd859bd8fa2db6925529d71f31a,1.281667709350586
1,200,1,45b6ccd859bd8fa2db6925529d71f31a,1.2539021968841553
